17.0706711,79.2621146,1.15,158.40,15:23:7,-75,8.5,2021-01-13T09:53:07.689092Z
17.0705554,79.2620830,0.21,158.40,15:23:19,-73,8,2021-01-13T09:53:18.305227Z
17.0705667,79.2620983,0.00,156.90,15:23:29,-86,10,2021-01-13T09:53:29.569418Z
17.0706237,79.2622148,1.53,157.50,15:23:39,-89,9,2021-01-13T09:53:39.653935Z
17.0707209,79.2619768,1.74,158.40,15:23:50,-85,8.8,2021-01-13T09:53:49.729584Z
17.0706301,79.2622091,1.99,157.50,15:23:59,-80,7.5,2021-01-13T09:53:59.675553Z
17.0706527,79.2620978,2.08,158.40,15:24:9,-83,8.2,2021-01-13T09:54:09.682799Z
17.0707248,79.2620208,1.87,158.40,15:24:16,-85,8.2,2021-01-13T09:54:15.979062Z
17.0706736,79.2620830,0.29,165.10,15:24:28,-89,10.5,2021-01-13T09:54:27.842379Z
17.0705432,79.2621223,0.95,165.10,15:24:37,-90,8.2,2021-01-13T09:54:37.682119Z
17.0705553,79.2621170,0.12,165.10,15:24:49,-77,9.8,2021-01-13T09:54:49.671415Z
17.0705492,79.2620934,0.35,165.10,15:24:58,-51,8,2021-01-13T09:54:58.086714Z
17.0705497,79.2620853,0.03,165.10,15:25:10,-54,8.5,2021-01-13T09:55:10.329383Z
17.0705583,79.2620667,0.31,165.10,15:25:18,-57,7.5,2021-01-13T09:55:18.009501Z
17.0705575,79.2620444,0.17,165.10,15:25:28,-58,9,2021-01-13T09:55:28.117822Z
17.0705528,79.2621033,0.46,165.10,15:25:38,-56,10.5,2021-01-13T09:55:38.197827Z
17.0705639,79.2620437,0.35,165.10,15:25:48,-59,9.2,2021-01-13T09:55:48.230352Z
17.0705613,79.2620576,0.50,165.10,15:25:58,-58,6.8,2021-01-13T09:55:58.287976Z
17.0705558,79.2620486,0.14,165.10,15:26:8,-62,8.8,2021-01-13T09:56:08.412398Z
17.0705603,79.2620494,0.02,165.10,15:26:18,-55,8.2,2021-01-13T09:56:18.534998Z
17.0705601,79.2620508,0.06,165.10,15:26:28,-54,8.2,2021-01-13T09:56:28.55435Z
17.0705639,79.2620390,0.17,165.10,15:26:40,-54,6.5,2021-01-13T09:56:40.244715Z
17.0705624,79.2620493,0.04,165.10,15:26:50,-54,9.2,2021-01-13T09:56:50.297483Z
